race_id,top1,winner_top3,winner_rank,spearman,rank_mae,ndcg5,n_entries,winner_logloss,winner_brier,model
2024_19,0.0,0.0,4.0,0.8403508771929825,3.3,0.49256156229348286,20.0,1.9723824693864282,0.046024889062500005,no_circuit
2024_20,0.0,0.0,5.0,0.6568627450980393,4.7,0.5361437905089772,20.0,2.617295837833746,0.052767965625,no_circuit
2024_21,1.0,1.0,1.0,0.4035714285714285,5.111111111111111,0.690141273854038,18.0,1.2237504319346104,0.033576144097222226,no_circuit
2024_22,0.0,0.0,5.0,0.717234262125903,3.6,0.31516947279359525,20.0,2.437546078428163,0.05201245624999999,no_circuit
2024_23,0.0,1.0,3.0,0.43214285714285705,4.4,0.6384188142464245,20.0,1.7458305373396552,0.042321843750000004,no_circuit
2024_24,1.0,1.0,1.0,0.6642156862745099,3.4,0.7853848191993196,20.0,1.4402227031454462,0.03569427500000001,no_circuit
2025_01,1.0,1.0,1.0,0.6395604395604396,4.5,0.9028355767502371,20.0,1.2430601930339826,0.030996282812500005,no_circuit
2025_02,0.0,1.0,3.0,0.5205882352941177,5.6,0.7558689994293235,20.0,1.9139271032022627,0.04597141875,no_circuit
2025_03,0.0,1.0,3.0,0.837593984962406,2.3,0.7998571566789879,20.0,1.8467437775608144,0.044892373437499994,no_circuit
2025_04,0.0,1.0,2.0,0.7089783281733747,3.7,0.7373259948886818,20.0,1.6996361803522493,0.04233392968750001,no_circuit
2025_05,0.0,1.0,2.0,0.9484004127966976,2.4,0.7273315316582878,20.0,1.5129920141658482,0.038332931249999994,no_circuit
2025_06,0.0,1.0,2.0,0.8911764705882352,1.9,0.8560722310017573,20.0,1.4009005135092527,0.0356877890625,no_circuit
2025_07,0.0,1.0,3.0,0.915376676986584,2.6,0.7649943968077365,20.0,1.9088552411043023,0.045782059375,no_circuit
2025_08,1.0,1.0,1.0,0.5933952528379773,4.3,0.9359476947566552,20.0,1.1663559407546291,0.030129810937499994,no_circuit
2025_09,0.0,1.0,2.0,0.7107843137254903,3.6842105263157894,0.8486353216924086,19.0,1.2387367967622758,0.03523052302631579,no_circuit
2025_10,0.0,0.0,5.0,0.4303405572755417,4.7,0.47796999931378936,20.0,2.74109005518041,0.05642567187500001,no_circuit
2025_11,0.0,1.0,2.0,0.7176470588235294,4.631578947368421,0.8316840144429573,19.0,1.392815578110156,0.03820217434210526,no_circuit
2025_12,0.0,1.0,2.0,0.28928571428571426,5.052631578947368,0.7656334214634364,19.0,1.201475924127349,0.03338800822368421,no_circuit
