race_id,model,temperature,n_races,last_training_index,objective
2024_05,plackett_luce,1.1019335605280742,70,207.0,ranking
2024_06,plackett_luce,1.0881286319095713,71,208.0,ranking
2024_07,plackett_luce,1.0797234325850495,72,209.0,ranking
2024_08,plackett_luce,1.0791653818149878,73,210.0,ranking
2024_09,plackett_luce,1.0713971324443377,74,211.0,ranking
2024_10,plackett_luce,1.062808738509848,75,212.0,ranking
2024_11,plackett_luce,1.056330587311447,76,213.0,ranking
2024_12,plackett_luce,1.0677147940153382,77,214.0,ranking
2024_13,plackett_luce,1.0724392608442381,78,215.0,ranking
2024_14,plackett_luce,1.0616510379707653,79,216.0,ranking
2024_15,plackett_luce,1.0670037813429742,80,217.0,ranking
2024_16,plackett_luce,1.0578784626721003,81,218.0,ranking
2024_17,plackett_luce,1.054935544428999,82,219.0,ranking
2024_18,plackett_luce,1.0620121603122403,83,220.0,ranking
2024_19,plackett_luce,1.0533845123616215,84,221.0,ranking
2024_20,plackett_luce,1.0446945931497824,85,222.0,ranking
2024_21,plackett_luce,1.0448483396006165,86,223.0,ranking
2024_22,plackett_luce,1.0456166103507785,87,224.0,ranking
2024_23,plackett_luce,1.0428287430689864,88,225.0,ranking
